id,carat,cut,color,clarity,depth,table,x,y,z,price
160801,0.3,Premium,E,VS2,61.8,58.0,4.31,4.27,2.65,670
124798,1.5,Premium,G,VS2,61.5,59.0,7.37,7.32,4.52,12736
83851,1.0,Premium,G,VS2,61.9,58.0,6.42,6.46,3.98,5851
68871,0.87,Ideal,H,SI1,62.0,58.0,6.09,6.07,3.78,3615
42384,0.52,Ideal,F,SI1,62.2,56.0,5.12,5.17,3.2,1323
158799,0.32,Ideal,G,VS2,61.2,56.0,4.41,4.45,2.71,580
73517,1.01,Very Good,I,SI1,62.3,59.0,6.33,6.38,3.96,4933
133071,0.52,Ideal,D,VS2,60.9,57.0,5.19,5.21,3.18,1806
105424,0.74,Ideal,E,SI2,62.7,57.0,5.78,5.73,3.61,2111
68722,0.5,Premium,F,VS2,61.8,58.0,5.1,5.07,3.14,1654
81465,0.91,Ideal,F,SI1,61.4,57.0,6.26,6.24,3.84,4284
180386,0.7,Ideal,D,SI1,61.9,54.0,5.71,5.74,3.55,2522
111828,0.3,Ideal,E,VS1,62.0,53.0,4.3,4.35,2.68,653
118099,1.02,Very Good,E,VS1,62.3,58.0,6.42,6.49,4.02,7338
104953,0.31,Ideal,H,SI1,61.7,56.0,4.35,4.37,2.69,504
176303,1.03,Ideal,H,SI1,61.2,56.0,6.58,6.53,4.01,4969
30539,0.71,Ideal,G,VVS2,61.8,56.0,5.71,5.75,3.54,3235
116222,0.73,Ideal,F,VVS1,61.9,55.0,5.75,5.79,3.57,4123
181581,1.71,Premium,G,VS2,61.9,58.0,7.65,7.58,4.72,17156
24629,1.21,Premium,G,VS2,61.0,59.0,6.84,6.79,4.16,7662
148433,0.7,Ideal,D,SI2,61.9,56.0,5.72,5.73,3.54,3007
142710,0.5,Premium,E,VS1,60.6,60.0,5.1,5.13,3.1,1712
138318,0.85,Ideal,E,SI1,62.0,56.0,6.09,6.07,3.77,3510
19436,1.5,Ideal,E,VS2,61.1,57.0,7.39,7.45,4.54,13844
121367,1.2,Very Good,D,VS2,62.8,59.0,6.7,6.68,4.19,10852
30052,1.5,Premium,G,SI1,62.4,58.0,7.31,7.27,4.55,12082
95960,0.78,Ideal,G,SI2,61.1,57.0,5.96,5.93,3.63,2695
78472,0.36,Ideal,D,SI2,60.9,56.0,4.59,4.61,2.81,631
55519,0.3,Very Good,D,SI1,62.9,59.0,4.22,4.27,2.67,552
133702,0.3,Premium,G,SI2,61.7,58.0,4.32,4.34,2.67,540
124480,0.3,Very Good,I,VVS1,62.0,60.0,4.21,4.25,2.62,552
96240,0.57,Premium,G,VS1,61.4,56.0,5.35,5.38,3.29,1819
189901,0.71,Good,F,SI2,59.6,63.0,5.76,5.8,3.44,2191
159289,1.51,Premium,E,VS1,61.3,58.0,7.36,7.4,4.52,13034
86787,1.21,Ideal,G,VS1,61.7,56.0,6.82,6.85,4.22,8347
189278,0.79,Very Good,F,SI1,60.3,60.0,6.02,6.07,3.64,2863
27059,1.2,Ideal,G,VS1,62.1,56.0,6.8,6.82,4.23,8361
80165,1.18,Ideal,H,VVS2,61.4,55.0,6.85,6.8,4.18,9188
93581,2.02,Ideal,H,VS2,62.3,57.0,8.02,8.08,5.01,17983
46154,0.7,Premium,G,VS2,62.9,58.0,5.66,5.63,3.55,2484
47116,0.4,Very Good,E,SI1,59.9,59.0,4.82,4.81,2.88,737
180956,0.42,Ideal,G,VVS1,61.6,57.0,4.78,4.81,2.95,1235
40058,1.04,Ideal,D,SI2,62.2,56.0,6.5,6.46,4.03,5078
84935,0.43,Ideal,D,VS1,60.6,57.0,4.89,4.92,2.97,1327
60149,0.7,Ideal,I,VVS1,62.0,57.0,5.71,5.75,3.55,2536
15428,0.41,Very Good,H,VVS1,62.9,57.0,4.72,4.73,2.97,939
38429,1.55,Ideal,I,VS1,62.0,57.0,7.36,7.45,4.59,10681
125107,1.09,Premium,H,SI1,61.0,59.0,6.7,6.56,4.05,4830
144664,0.32,Ideal,G,VS2,62.4,55.0,4.39,4.4,2.74,564
147741,0.7,Ideal,F,SI1,62.2,55.0,5.67,5.7,3.54,2230
158041,1.51,Ideal,G,SI2,62.5,57.0,7.33,7.29,4.57,7695
102442,1.01,Good,E,SI2,63.1,63.0,6.34,6.38,4.01,3968
138946,2.02,Premium,J,VS2,63.0,59.0,8.07,7.99,5.05,13088
145274,0.76,Ideal,G,VVS2,61.3,55.0,5.85,5.89,3.59,3915
97531,0.7,Very Good,G,VS2,61.0,60.0,5.75,5.72,3.5,2396
115537,0.71,Very Good,F,SI1,62.5,58.0,5.66,5.69,3.55,2434
71143,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.38,2.68,625
97816,0.5,Ideal,G,VS2,62.5,57.0,5.1,5.06,3.17,1451
88907,1.09,Ideal,G,VS2,62.4,55.0,6.59,6.63,4.11,6504
51751,1.01,Premium,E,VS2,61.1,58.0,6.44,6.49,3.94,6722
159994,0.31,Premium,F,VS2,62.8,59.0,4.27,4.32,2.7,625
169116,1.53,Premium,I,SI1,60.2,58.0,7.4,7.42,4.46,8831
164322,1.05,Premium,G,SI1,58.8,61.0,6.78,6.74,3.98,5278
118199,1.01,Premium,D,SI2,63.0,60.0,6.43,6.39,4.04,6299
173272,1.32,Very Good,J,VS1,62.0,59.0,7.01,7.09,4.37,6120
58789,0.37,Premium,E,SI1,61.2,58.0,4.6,4.63,2.82,723
13243,0.9,Ideal,G,SI2,61.6,56.0,6.17,6.19,3.81,3136
147876,1.22,Premium,J,VS2,62.6,56.0,6.78,6.81,4.25,4340
20972,0.32,Ideal,D,VS2,61.2,57.0,4.47,4.44,2.73,758
30068,1.01,Good,D,SI1,64.0,54.0,6.34,6.25,4.04,5301
174459,1.0,Premium,G,VS1,61.3,61.0,6.37,6.27,3.87,5504
122873,2.15,Premium,G,SI2,61.8,60.0,8.24,8.22,5.08,15137
183082,0.42,Premium,E,VS2,62.0,58.0,4.79,4.81,2.97,968
47951,1.09,Ideal,D,SI2,59.9,53.0,6.73,6.65,4.02,5190
26641,0.82,Ideal,E,SI1,62.3,55.0,5.97,6.0,3.72,3660
159547,0.54,Premium,E,VS2,60.7,58.0,5.23,5.19,3.18,1787
87497,1.24,Ideal,E,VS2,62.1,56.0,6.88,6.9,4.28,10278
56362,1.5,Premium,J,VVS2,61.4,59.0,7.33,7.35,4.5,8760
63998,0.53,Ideal,H,VS2,61.5,57.0,5.23,5.26,3.23,1412
167049,0.9,Very Good,G,SI1,62.8,59.0,6.09,6.16,3.84,3622
31151,1.5,Fair,I,SI1,64.9,59.0,7.16,7.12,4.64,7806
23832,0.32,Ideal,G,VS1,61.6,56.0,4.41,4.41,2.71,828
133614,1.21,Premium,G,SI1,61.8,59.0,6.83,6.79,4.21,6354
171240,0.72,Ideal,F,VVS1,60.9,58.0,5.77,5.81,3.53,3669
102986,1.71,Ideal,H,VS2,62.4,57.0,7.63,7.6,4.75,15395
145207,0.4,Good,F,VS2,63.2,59.0,4.67,4.7,2.96,702
192628,0.3,Premium,I,VVS1,60.4,59.0,4.35,4.37,2.63,609
98310,1.22,Ideal,G,VVS2,62.1,57.0,6.85,6.82,4.24,9881
169181,1.11,Premium,E,SI2,62.0,58.0,6.66,6.64,4.12,5416
90443,1.0,Premium,E,SI2,60.6,62.0,6.4,6.36,3.86,4650
83484,0.71,Ideal,F,VS1,62.1,55.0,5.71,5.75,3.56,3507
190986,0.92,Fair,F,VS2,65.4,62.0,6.08,6.04,3.94,3871
16139,0.3,Premium,E,VS2,61.6,60.0,4.28,4.33,2.65,658
42446,0.34,Ideal,G,SI1,62.4,55.9,4.47,4.5,2.8,507
134379,0.27,Very Good,E,VVS2,61.5,60.0,4.13,4.16,2.55,486
113126,0.83,Ideal,E,SI2,61.8,56.0,6.03,6.05,3.73,3662
180432,1.0,Very Good,G,SI2,63.2,60.0,6.29,6.22,3.98,3701
156971,0.7,Ideal,D,VS2,61.9,55.0,5.72,5.76,3.55,3052
135477,0.38,Ideal,F,VS2,61.6,56.0,4.66,4.63,2.86,1026
95208,0.55,Ideal,E,SI1,62.1,54.0,5.27,5.3,3.29,1593
13101,2.24,Premium,H,SI2,61.6,58.0,8.41,8.34,5.17,15740
46518,0.26,Ideal,G,IF,62.6,55.0,4.06,4.09,2.55,559
18293,0.32,Very Good,F,VS1,62.7,55.0,4.37,4.37,2.74,664
164728,0.31,Premium,G,VS1,62.0,59.0,4.26,4.31,2.66,625
76756,0.71,Premium,G,SI2,61.7,58.0,5.73,5.75,3.54,2005
37921,1.06,Ideal,I,VS1,60.6,57.0,6.65,6.59,4.01,5626
49887,1.01,Ideal,G,SI1,61.0,57.0,6.48,6.45,3.94,5453
56487,0.42,Ideal,D,SI1,61.8,56.0,4.83,4.8,2.96,992
32457,0.97,Good,F,I1,63.2,58.0,6.23,6.31,3.97,3258
106873,0.7,Premium,F,SI1,62.6,59.0,5.59,5.57,3.49,2596
52550,1.28,Ideal,G,VVS2,61.6,57.0,7.05,6.97,4.32,11975
73333,0.71,Very Good,H,SI1,62.9,57.0,5.65,5.69,3.57,2398
85282,1.0,Very Good,E,SI2,63.5,58.0,6.33,6.3,4.02,3790
143539,0.4,Ideal,G,VS2,61.9,57.0,4.71,4.69,2.9,772
170420,0.7,Premium,D,VS2,60.4,58.0,5.78,5.71,3.46,2808
142062,0.7,Very Good,H,SI1,60.6,58.0,5.72,5.77,3.48,2278
190702,0.71,Premium,D,SI2,62.0,60.0,5.71,5.68,3.53,2299
93504,0.5,Very Good,G,SI1,62.5,57.0,5.04,5.11,3.17,1197
158500,1.2,Ideal,H,VS2,61.8,55.0,6.83,6.87,4.23,7308
158292,0.9,Ideal,F,SI2,61.9,56.0,6.16,6.2,3.83,3580
33428,1.06,Ideal,G,VS1,61.7,57.0,6.53,6.57,4.06,7589
33412,1.73,Ideal,H,VS2,62.6,57.0,7.63,7.54,4.76,13109
136313,0.74,Ideal,H,VS1,61.7,57.0,5.79,5.85,3.59,3173
95520,0.4,Premium,G,IF,61.6,58.0,4.74,4.68,2.9,1238
191613,0.71,Ideal,F,VS2,62.1,55.0,5.67,5.7,3.54,2763
119679,1.02,Very Good,H,SI2,61.6,56.0,6.43,6.5,3.98,3913
118041,0.41,Very Good,E,VVS1,63.1,56.0,4.73,4.7,2.97,1213
118895,1.02,Premium,D,VS2,62.4,58.0,6.41,6.37,3.99,6120
175608,0.51,Ideal,F,VS2,61.4,56.0,5.15,5.2,3.17,1631
45990,1.52,Premium,I,SI1,62.3,60.0,7.4,7.36,4.59,8572
12401,1.5,Premium,D,VS2,61.7,59.0,7.4,7.3,4.53,16253
23219,0.71,Premium,F,VVS2,61.6,58.0,5.7,5.72,3.52,3370
8129,0.5,Ideal,E,VS2,62.6,57.0,5.13,5.09,3.2,1745
90290,1.01,Good,G,VVS1,64.2,58.0,6.33,6.31,4.06,7453
25900,0.38,Premium,E,VS2,61.9,57.0,4.67,4.63,2.87,882
39070,0.38,Ideal,E,VS1,62.2,55.0,4.67,4.63,2.89,833
152966,0.37,Ideal,F,VS2,62.5,56.0,4.6,4.63,2.88,1041
130390,0.3,Ideal,F,VS2,61.9,55.0,4.32,4.35,2.68,618
173774,1.06,Ideal,F,SI1,62.2,55.0,6.51,6.54,4.07,6097
12078,1.04,Ideal,G,VS1,61.3,56.0,6.6,6.53,4.02,7055
9723,0.58,Ideal,F,SI1,60.8,56.0,5.39,5.41,3.28,1369
135384,0.41,Ideal,E,VS2,62.1,56.0,4.78,4.74,2.95,1095
170313,0.72,Very Good,F,SI1,60.9,56.0,5.8,5.85,3.55,2573
8506,0.31,Premium,G,VS1,62.0,58.0,4.35,4.33,2.7,802
23421,0.41,Ideal,F,VS1,61.7,55.0,4.81,4.79,2.96,888
78722,0.51,Ideal,H,SI2,62.4,55.0,5.13,5.15,3.21,1124
159955,0.32,Premium,G,VS2,60.5,59.0,4.42,4.45,2.68,561
28018,0.7,Very Good,I,VVS2,62.4,59.0,5.69,5.63,3.53,2394
47131,1.03,Ideal,F,VS2,61.4,57.0,6.52,6.48,3.99,7152
50951,0.33,Ideal,F,VS2,61.1,56.0,4.45,4.49,2.73,854
26768,0.43,Premium,I,SI1,61.3,58.0,4.83,4.82,2.96,803
160727,1.34,Ideal,J,VS1,62.4,53.0,7.05,7.08,4.4,6621
77991,1.5,Premium,G,SI1,62.6,61.0,7.26,7.3,4.56,10990
186582,1.02,Ideal,G,VS2,61.3,56.0,6.5,6.53,3.99,6559
150681,0.42,Ideal,E,VVS1,61.3,55.0,4.85,4.87,2.98,1354
27222,2.21,Ideal,F,SI2,61.6,55.0,8.37,8.47,5.17,14065
157723,0.71,Ideal,F,SI2,61.1,57.0,5.76,5.81,3.53,2291
89089,1.55,Ideal,G,VS1,63.0,55.0,7.38,7.33,4.62,16339
65377,0.3,Ideal,G,SI1,61.9,58.0,4.26,4.28,2.64,454
188097,0.57,Very Good,H,SI1,60.8,57.0,5.39,5.42,3.28,1316
46313,1.14,Premium,H,SI2,62.9,59.0,6.62,6.59,4.16,4368
83578,1.51,Premium,H,VS2,60.9,59.0,7.45,7.37,4.5,11867
140025,0.53,Good,F,VS2,64.8,61.0,5.12,5.09,3.33,1546
160954,0.7,Premium,H,SI1,60.0,59.0,5.76,5.66,3.43,2210
190360,0.41,Ideal,G,VS1,62.0,57.0,4.83,4.79,2.98,961
62792,1.0,Premium,H,SI1,61.5,58.0,6.45,6.42,3.96,4959
25178,1.24,Ideal,E,SI1,60.2,59.0,6.99,7.03,4.21,8698
73386,0.74,Good,E,VS2,63.1,59.0,5.77,5.72,3.62,2913
23353,0.35,Premium,F,VS2,62.6,58.0,4.48,4.54,2.82,706
89746,2.01,Very Good,I,VS2,61.2,60.0,8.14,8.06,4.96,18766
47316,2.3,Ideal,J,SI2,61.8,57.0,8.43,8.45,5.21,13287
163875,1.0,Ideal,J,SI1,62.3,56.0,6.43,6.4,4.0,4234
14800,0.71,Ideal,G,SI1,62.1,54.0,5.7,5.73,3.55,2513
182547,1.0,Very Good,E,SI1,62.5,59.0,6.32,6.38,3.96,5104
96148,0.55,Ideal,F,VS2,61.8,57.0,5.25,5.27,3.25,1652
37267,1.01,Very Good,F,SI1,63.1,56.0,6.36,6.4,4.03,4989
51976,1.21,Premium,I,VS1,61.0,60.0,6.97,6.92,4.25,7291
29781,0.36,Ideal,E,VS2,62.0,55.0,4.56,4.6,2.84,738
147757,0.72,Very Good,G,VS1,62.1,60.0,5.64,5.68,3.52,2749
10629,0.41,Ideal,G,VS2,62.2,57.0,4.79,4.76,2.97,1061
58298,1.01,Good,I,VS2,63.0,58.0,6.3,6.34,3.98,4676
139986,0.9,Very Good,J,SI2,63.2,62.0,6.09,6.13,3.86,3149
16112,0.32,Ideal,G,VS2,62.4,56.0,4.35,4.3,2.7,561
54103,1.25,Ideal,I,VS1,61.6,57.0,6.91,6.85,4.24,6763
139376,1.04,Ideal,G,VS1,61.6,56.0,6.5,6.54,4.01,7617
160956,1.03,Ideal,G,VS2,62.1,54.0,6.47,6.42,4.0,5803
10676,1.13,Ideal,G,VS1,61.2,56.0,6.7,6.75,4.11,6787
188040,0.72,Ideal,D,VS2,60.6,58.0,5.81,5.78,3.51,3843
183648,1.06,Ideal,F,VVS2,61.5,56.0,6.54,6.57,4.03,9332
176324,1.0,Ideal,H,VS2,61.7,56.0,6.4,6.44,3.96,5090
173244,0.52,Good,E,VS1,61.4,60.0,5.16,5.18,3.18,2030
138915,1.19,Premium,I,SI1,60.9,58.0,6.83,6.88,4.17,4891
81969,1.01,Very Good,E,SI1,63.3,59.0,6.34,6.37,4.03,4484
189591,2.48,Good,F,SI2,64.0,59.0,8.52,8.56,5.49,17313
42803,1.0,Very Good,H,SI2,60.6,59.0,6.46,6.49,3.92,3975
69710,1.0,Premium,D,SI2,62.7,56.0,6.37,6.31,3.97,4704
3425,0.41,Ideal,G,SI1,62.4,57.0,4.74,4.7,2.94,717
169226,1.7,Very Good,D,SI1,62.9,58.0,7.56,7.5,4.74,13963
20522,1.0,Premium,H,VS2,60.8,59.0,6.49,6.46,3.94,5292
184374,0.7,Very Good,F,SI1,62.6,56.0,5.66,5.69,3.55,2753
114576,0.31,Very Good,E,SI2,60.2,63.0,4.35,4.37,2.63,558
189238,0.32,Ideal,E,VVS2,61.4,55.0,4.41,4.43,2.71,621
68501,0.5,Premium,E,SI1,62.7,59.0,5.1,5.06,3.18,1235
165222,1.51,Premium,F,SI1,61.8,60.0,7.37,7.34,4.54,9471
52371,0.41,Ideal,E,VS2,62.7,57.0,4.76,4.74,2.98,904
34638,0.52,Ideal,H,VVS2,61.2,57.0,5.19,5.23,3.19,1582
151138,2.01,Premium,I,VS2,61.7,62.0,8.07,7.99,4.94,15335
107677,1.51,Very Good,H,VVS2,62.1,57.0,7.32,7.36,4.56,11939
174229,0.34,Ideal,F,VS1,61.9,55.0,4.48,4.51,2.78,990
169313,0.7,Ideal,H,SI2,61.5,55.0,5.75,5.77,3.53,2201
37046,1.86,Premium,G,VS2,62.2,58.0,7.89,7.82,4.88,17416
108172,1.0,Premium,F,SI1,60.9,59.0,6.38,6.35,3.87,5292
66726,0.72,Very Good,E,SI1,63.3,57.0,5.68,5.65,3.59,2536
75786,0.59,Premium,F,VS2,60.8,61.0,5.42,5.46,3.31,1723
6156,0.4,Ideal,D,SI1,63.4,56.0,4.68,4.73,2.98,810
94244,2.01,Ideal,I,VS2,61.4,57.0,8.04,8.13,4.95,15877
169587,0.38,Premium,I,VS1,60.6,60.0,4.7,4.68,2.84,700
89861,2.01,Premium,H,SI2,61.6,58.0,8.12,8.17,5.01,16499
53609,0.3,Ideal,F,VVS2,61.4,56.0,4.33,4.36,2.67,778
164590,1.52,Ideal,F,SI2,62.7,55.0,7.36,7.3,4.59,10090
35156,1.01,Very Good,H,SI1,59.7,61.0,6.56,6.53,3.91,4332
161968,2.01,Ideal,I,SI2,62.2,56.0,8.04,8.12,5.02,13905
174999,1.51,Very Good,F,VS2,63.1,58.0,7.19,7.29,4.56,14814
134529,1.53,Ideal,G,VS1,61.5,57.0,7.38,7.43,4.54,14424
37553,0.31,Ideal,G,VVS2,61.5,56.0,4.34,4.38,2.68,907
111216,0.52,Ideal,E,VS2,61.8,55.0,5.16,5.19,3.2,1690
10263,0.9,Very Good,E,SI2,63.4,62.0,6.0,6.03,3.81,3063
180127,0.39,Ideal,E,IF,62.2,54.0,4.67,4.71,2.92,1300
117599,0.53,Ideal,F,VVS1,61.6,56.0,5.21,5.24,3.22,2160
127279,0.27,Premium,H,VVS2,61.2,59.0,4.2,4.23,2.58,504
75529,0.31,Ideal,H,IF,61.7,53.0,4.36,4.38,2.7,789
153439,1.5,Very Good,I,SI1,61.6,60.0,7.26,7.32,4.49,8736
59547,2.17,Ideal,H,SI1,62.7,57.0,8.25,8.21,5.17,17776
171595,1.09,Ideal,G,VS1,60.9,55.0,6.69,6.73,4.08,7096
80145,0.5,Premium,F,SI1,60.4,58.0,5.13,5.17,3.1,1238
91635,1.22,Premium,I,VS2,59.9,58.0,6.96,7.01,4.16,5887
104035,1.3,Ideal,I,VS2,61.9,57.0,6.97,7.01,4.32,5988
152778,0.3,Very Good,G,VS2,62.9,59.0,4.27,4.31,2.7,675
163217,0.34,Ideal,D,VS2,62.2,56.0,4.47,4.49,2.79,1033
124941,0.7,Very Good,I,VVS2,63.0,58.0,5.61,5.57,3.53,2277
101366,2.01,Very Good,G,SI2,63.5,57.0,7.91,7.94,5.04,16400
150887,0.3,Ideal,H,SI1,62.2,56.0,4.27,4.3,2.67,427
88423,1.7,Premium,G,SI1,58.3,62.0,7.86,7.81,4.57,12618
49689,1.01,Very Good,H,VS2,63.5,56.0,6.36,6.42,4.06,5418
60815,1.01,Good,H,SI1,60.8,61.0,6.44,6.49,3.94,4106
158411,0.32,Ideal,H,VS1,62.2,55.0,4.41,4.38,2.74,645
118305,2.01,Very Good,E,SI2,60.8,61.0,8.11,8.17,4.94,17600
167126,1.02,Ideal,D,VS2,61.4,56.0,6.44,6.46,3.96,7679
186555,2.03,Premium,I,SI2,62.5,59.0,8.02,8.07,5.02,15694
138075,0.42,Ideal,F,VS1,61.1,56.0,4.86,4.8,2.95,982
50837,1.01,Ideal,G,VS1,61.9,54.0,6.47,6.49,4.01,7168
99785,1.21,Ideal,I,VS2,62.6,57.0,6.79,6.74,4.24,5645
29272,0.9,Very Good,D,SI2,61.7,59.0,6.18,6.22,3.83,3574
44982,0.3,Ideal,H,VVS1,62.3,56.0,4.29,4.31,2.68,684
98008,1.02,Ideal,F,SI1,63.0,57.0,6.44,6.38,4.03,4654
90577,0.51,Ideal,E,VS2,62.0,56.0,5.09,5.12,3.17,1666
165865,0.5,Very Good,E,VS1,62.1,59.0,5.06,5.09,3.14,1629
77701,0.9,Ideal,G,SI2,60.8,55.0,6.29,6.27,3.82,3425
89506,1.62,Premium,H,SI2,61.6,58.0,7.5,7.56,4.64,8590
10128,0.24,Ideal,I,IF,62.0,55.0,3.95,3.97,2.48,432
18785,1.24,Very Good,F,VS1,62.3,58.0,6.84,6.81,4.25,9372
20072,1.02,Ideal,E,VS1,62.6,56.0,6.4,6.43,4.01,8567
79787,1.04,Very Good,E,SI1,63.4,56.0,6.44,6.46,4.07,5452
61586,0.35,Ideal,J,VS1,61.8,55.0,4.51,4.54,2.8,552
7142,0.36,Ideal,D,VS2,60.9,56.0,4.64,4.61,2.8,1103
129765,0.32,Very Good,H,VS1,63.2,58.0,4.36,4.31,2.74,720
102744,0.57,Very Good,D,VS2,60.7,57.0,5.32,5.36,3.25,1704
172536,0.72,Very Good,D,VS2,63.1,59.0,5.68,5.75,3.61,2739
120089,0.41,Premium,I,VVS2,61.2,58.0,4.81,4.77,2.93,1061
152719,0.28,Ideal,F,VVS2,62.0,55.0,4.19,4.23,2.61,612
184488,0.41,Good,J,VS1,63.3,59.0,4.71,4.7,2.98,621
21538,0.38,Very Good,H,VVS2,62.4,56.0,4.61,4.64,2.88,751
17585,0.78,Very Good,G,VS2,63.2,56.0,5.86,5.9,3.71,3145
119210,1.01,Ideal,H,SI1,61.9,56.0,6.48,6.44,4.0,4724
183335,0.59,Ideal,E,VS2,61.8,57.0,5.36,5.39,3.32,1819
8071,1.11,Ideal,H,VS2,62.2,57.0,6.65,6.63,4.14,5125
143038,0.3,Ideal,G,VVS2,61.1,56.0,4.35,4.37,2.66,614
69707,1.55,Ideal,I,SI1,62.6,56.0,7.4,7.36,4.63,10232
165029,1.11,Premium,H,SI2,61.3,58.0,6.63,6.67,4.08,4395
142155,0.53,Ideal,G,VVS2,60.7,57.0,5.22,5.26,3.19,1799
177217,0.3,Very Good,H,SI1,62.4,57.0,4.3,4.26,2.67,421
40972,1.03,Very Good,G,SI2,61.0,59.0,6.48,6.52,3.97,4249
149002,0.75,Ideal,E,SI2,62.4,55.0,5.8,5.83,3.62,2444
124471,0.91,Ideal,H,SI2,61.7,56.0,6.2,6.23,3.84,3353
129829,1.0,Premium,H,VS2,59.3,61.0,6.53,6.45,3.86,5522
75287,0.9,Fair,H,VVS2,60.2,66.0,6.29,6.21,3.76,4568
10060,1.01,Premium,H,SI1,60.4,60.0,6.46,6.43,3.9,4480
76990,0.7,Premium,H,VVS2,60.0,61.0,5.77,5.74,3.46,2744
1924,1.01,Good,F,SI2,63.6,58.0,6.32,6.36,4.03,4260
68489,1.12,Premium,E,SI2,60.0,57.0,6.77,6.7,4.05,4240
3898,0.71,Ideal,F,VS2,61.2,57.0,5.7,5.8,3.52,2821
126472,1.02,Very Good,E,SI2,63.1,58.0,6.35,6.38,4.02,4398
122959,1.51,Premium,E,VS2,60.4,59.0,7.39,7.44,4.48,14844
6479,1.0,Fair,H,VS2,66.0,57.0,6.29,6.22,4.13,4432
19831,0.43,Premium,F,SI1,61.2,58.0,4.85,4.8,2.96,1017
65629,0.7,Premium,H,SI1,60.8,58.0,5.78,5.74,3.5,1814
117518,1.01,Premium,J,SI2,62.1,60.0,6.42,6.36,3.97,3543
97000,0.51,Ideal,F,VS2,61.5,56.0,5.18,5.15,3.17,1838
34992,0.9,Very Good,I,SI1,62.2,61.0,6.14,6.2,3.84,3535
174507,0.8,Good,E,VS2,63.4,57.0,5.86,5.93,3.74,3494
54982,0.3,Premium,F,VS1,61.3,60.0,4.31,4.33,2.65,731
169127,0.52,Ideal,E,VS2,61.5,55.0,5.21,5.18,3.19,1728
65378,1.01,Ideal,H,VS2,62.3,57.0,6.39,6.45,4.0,5000
146863,1.2,Ideal,G,VVS2,61.7,57.0,6.8,6.85,4.21,9002
139302,0.7,Very Good,F,SI2,61.1,62.0,5.74,5.7,3.49,2202
171606,0.34,Ideal,H,SI1,62.0,55.0,4.46,4.48,2.78,447
163066,0.52,Very Good,F,SI2,61.4,56.0,5.18,5.21,3.19,1120
26004,1.12,Premium,H,SI1,61.9,58.0,6.65,6.63,4.11,4940
83230,0.3,Ideal,D,VS2,61.0,57.0,4.35,4.33,2.66,911
100668,1.02,Premium,E,VS2,61.5,58.0,6.45,6.48,3.98,6738
80337,1.05,Ideal,D,SI1,60.7,57.0,6.57,6.6,4.0,6133
33688,0.38,Premium,F,VS2,61.7,60.0,4.63,4.65,2.86,873
105005,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.72,2.95,1076
179367,0.33,Ideal,E,SI1,62.0,56.0,4.41,4.44,2.74,780
181676,1.02,Ideal,F,VS2,62.3,56.0,6.4,6.44,4.0,8131
175696,1.0,Premium,F,SI1,61.5,61.0,6.32,6.36,3.89,4314
145700,1.66,Ideal,H,VS2,59.8,57.0,7.67,7.72,4.61,10224
113800,0.3,Premium,H,VS1,61.6,59.0,4.32,4.34,2.66,524
183776,0.3,Ideal,D,VS2,61.3,55.0,4.37,4.33,2.67,911
103962,0.31,Premium,E,SI2,62.2,58.0,4.38,4.35,2.72,558
47739,0.7,Very Good,E,SI1,62.8,56.0,5.63,5.68,3.55,2530
89715,0.5,Very Good,E,SI2,63.3,61.0,5.01,5.04,3.18,1101
20151,1.71,Premium,H,VS1,61.7,57.0,7.67,7.61,4.72,12242
34950,0.53,Ideal,G,VS1,62.1,56.0,5.19,5.23,3.23,1581
71526,1.03,Ideal,I,SI1,62.1,55.0,6.46,6.42,4.0,4290
107320,1.73,Ideal,H,SI1,62.6,57.0,7.66,7.61,4.77,12779
119305,1.3,Very Good,J,SI1,62.5,61.0,6.97,6.91,4.34,5390
3335,0.7,Ideal,I,VVS1,61.6,56.0,5.77,5.72,3.54,2536
25814,0.31,Premium,F,VS2,59.8,59.0,4.39,4.42,2.63,625
34859,0.81,Ideal,H,VS2,62.6,57.0,5.94,5.97,3.72,3179
7856,1.08,Ideal,G,VS1,61.4,57.0,6.61,6.56,4.05,6741
29207,0.33,Premium,G,VVS1,62.0,60.0,4.42,4.39,2.73,1114
34315,0.5,Premium,H,VS2,59.3,58.0,5.23,5.19,3.09,1155
34629,0.39,Premium,D,VS1,60.3,59.0,4.76,4.72,2.86,1095
89068,0.71,Good,F,VVS2,63.6,56.0,5.66,5.7,3.61,3717
170136,0.56,Ideal,G,VS1,59.8,57.0,5.36,5.4,3.21,1752
45721,0.33,Ideal,G,VS1,62.3,54.0,4.43,4.47,2.77,605
162578,0.53,Ideal,F,SI1,61.5,55.0,5.18,5.21,3.2,1370
79659,0.41,Fair,D,SI1,64.5,59.0,4.66,4.69,2.99,920
14656,1.2,Good,F,VS1,63.7,59.0,6.74,6.65,4.26,9545
182878,0.34,Very Good,I,SI1,62.6,62.0,4.47,4.5,2.83,447
97508,1.01,Premium,D,SI1,59.0,61.0,6.55,6.5,3.85,4786
146425,0.53,Ideal,E,VS1,61.6,57.0,5.2,5.22,3.2,1920
127625,1.0,Premium,E,SI1,61.4,60.0,6.38,6.35,3.91,5158
63515,0.9,Very Good,F,SI2,62.9,59.0,6.11,6.13,3.85,3733
